agg_trade_id,price,quantity,first_trade_id,last_trade_id,transact_time,is_buyer_maker
1257660,114591.4,1.0,2188264,2188264,1758638141554,false
1257661,114591.3,70.0,2188265,2188267,1758638141554,true
1257662,114641.0,20.0,2188268,2188268,1758638163391,false
1257663,114594.1,20.0,2188269,2188270,1758638181095,false
1257664,114713.7,21.0,2188271,2188272,1758638257162,false
1257665,114725.2,22.0,2188273,2188275,1758638263360,false
1257666,114741.0,21.0,2188276,2188279,1758638273370,false
1257667,114756.4,28.0,2188280,2188281,1758638280238,false
1257668,114767.2,1.0,2188282,2188282,1758638284439,true
1257669,114742.5,1.0,2188283,2188283,1758638298675,true
1257670,114667.2,21.0,2188284,2188286,1758638325439,false
1257671,114673.9,21.0,2188287,2188288,1758638341432,false
1257672,114701.4,20.0,2188289,2188289,1758638367180,false
1257673,114725.1,1.0,2188290,2188290,1758638370293,true
1257674,114690.0,1.0,2188291,2188291,1758638379291,false
1257675,114753.9,1.0,2188292,2188292,1758638419592,true
1257676,114711.2,21.0,2188293,2188294,1758638439924,false
1257677,114771.7,20.0,2188295,2188297,1758638493757,false
1257678,114794.1,3.0,2188298,2188298,1758638508240,false
1257679,114837.8,1.0,2188299,2188299,1758638520105,true
1257680,114815.0,18.0,2188300,2188303,1758638528868,false
1257681,114837.8,1.0,2188304,2188304,1758638537224,true
1257682,114815.0,1.0,2188305,2188305,1758638537985,false
1257683,114837.8,1.0,2188306,2188306,1758638542881,true
1257684,114797.2,21.0,2188307,2188308,1758638551452,false
1257685,114817.1,1.0,2188309,2188309,1758638559364,true
1257686,114797.3,1.0,2188310,2188310,1758638574514,true
1257687,114745.1,25.0,2188311,2188314,1758638606082,false
1257688,114771.2,20.0,2188315,2188316,1758638615087,false
1257689,114794.2,10.0,2188317,2188317,1758638623626,false
1257690,114794.1,1.0,2188318,2188318,1758638626191,true
1257691,114771.2,21.0,2188319,2188320,1758638629932,false
1257692,114794.1,1.0,2188321,2188321,1758638637331,true
1257693,114759.7,34.0,2188322,2188323,1758638637601,false
1257694,114759.7,97.0,2188324,2188327,1758638653815,false
1257695,114771.1,1.0,2188328,2188328,1758638672153,true
1257696,114749.0,21.0,2188329,2188331,1758638681128,false
1257697,114801.8,1.0,2188332,2188332,1758638701935,true
1257698,114784.2,1.0,2188333,2188333,1758638704812,true
1257699,114740.6,22.0,2188334,2188337,1758638728227,false
1257700,114771.1,1.0,2188338,2188338,1758638754604,true
1257701,114750.3,1.0,2188339,2188339,1758638773336,true
1257702,114685.6,22.0,2188340,2188342,1758638820167,false
1257703,114702.2,20.0,2188343,2188343,1758638821780,false
1257704,114713.7,1.0,2188344,2188344,1758638822800,false
1257705,114725.2,76.0,2188345,2188346,1758638832328,false
1257706,114736.6,42.0,2188347,2188352,1758638844023,true
1257707,114713.6,25.0,2188353,2188353,1758638847217,true
1257708,114689.0,1.0,2188354,2188354,1758638853685,false
1257709,114692.4,54.0,2188355,2188356,1758638875737,false
1257710,114713.7,20.0,2188357,2188357,1758638878254,false
1257711,114712.4,1.0,2188358,2188358,1758638885491,true
1257712,114684.0,1.0,2188359,2188359,1758638892504,true
1257713,114656.2,22.0,2188360,2188362,1758638894330,false
1257714,114667.7,19.0,2188363,2188363,1758638899315,false
1257715,114690.6,1.0,2188364,2188364,1758638902467,true
1257716,114674.7,21.0,2188365,2188367,1758638907909,false
1257717,114690.6,1.0,2188368,2188368,1758638915019,true
1257718,114675.0,68.0,2188369,2188371,1758638935045,false
1257719,114690.6,1.0,2188372,2188372,1758638950487,true
1257720,114669.5,1.0,2188373,2188373,1758638958301,false
1257721,114669.5,21.0,2188374,2188375,1758638959332,false
1257722,114713.6,1.0,2188376,2188376,1758638986313,true
1257723,114692.5,1.0,2188377,2188377,1758638994016,true
1257724,114692.4,28.0,2188378,2188378,1758638994016,true
1257725,114668.7,1.0,2188379,2188379,1758639014882,true
1257726,114662.4,250.0,2188380,2188380,1758639014883,true
1257727,114620.4,72.0,2188381,2188382,1758639049298,true
1257728,114607.3,23.0,2188383,2188386,1758639064890,false
1257729,114633.0,1.0,2188387,2188387,1758639091702,true
1257730,114615.8,1.0,2188388,2188388,1758639099900,true
1257731,114604.4,5.0,2188389,2188389,1758639112264,true
1257732,114604.5,21.0,2188390,2188393,1758639117255,false
1257733,114605.1,1.0,2188394,2188394,1758639117268,false
1257734,114633.1,1.0,2188395,2188395,1758639133015,true
1257735,114632.0,57.0,2188396,2188396,1758639133015,true
1257736,114612.8,1.0,2188397,2188397,1758639138051,true
1257737,114583.4,21.0,2188398,2188399,1758639167162,false
1257738,114598.6,56.0,2188400,2188404,1758639184396,true
1257739,114598.6,73.0,2188405,2188409,1758639184755,true
1257740,114598.3,21.0,2188410,2188411,1758639184756,true
1257741,114598.3,21.0,2188412,2188413,1758639185035,true
1257742,114598.4,1.0,2188414,2188414,1758639186314,false
1257743,114598.3,274.0,2188415,2188422,1758639191266,true
1257744,114583.3,8.0,2188423,2188425,1758639191297,true
1257745,114558.5,1.0,2188426,2188426,1758639199038,true
1257746,114552.2,1.0,2188427,2188427,1758639220492,false
1257747,114552.2,22.0,2188428,2188432,1758639220684,false
1257748,114564.2,1.0,2188433,2188433,1758639235318,false
1257749,114564.2,21.0,2188434,2188436,1758639235765,false
1257750,114579.0,20.0,2188437,2188437,1758639259979,false
1257751,114633.2,76.0,2188438,2188439,1758639289907,false
1257752,114644.3,20.0,2188440,2188440,1758639310388,false
1257753,114690.7,54.0,2188441,2188441,1758639330106,false
1257754,114736.6,1.0,2188442,2188442,1758639340629,true
1257755,114710.5,1.0,2188443,2188443,1758639349989,true
1257756,114683.8,1.0,2188444,2188444,1758639383081,false
1257757,114702.1,2.0,2188445,2188446,1758639395617,true
1257758,114674.8,1.0,2188447,2188447,1758639420455,false
1257759,114690.6,1.0,2188448,2188448,1758639425427,true
1257760,114674.9,21.0,2188449,2188450,1758639437455,false
1257761,114690.6,1.0,2188451,2188451,1758639449931,true
1257762,114654.8,21.0,2188452,2188453,1758639479186,false
1257763,114667.6,1.0,2188454,2188454,1758639485713,true
1257764,114605.8,8.0,2188455,2188456,1758639548331,false
1257765,114605.8,14.0,2188457,2188458,1758639553059,false
1257766,114621.7,20.0,2188459,2188460,1758639601612,false
1257767,114633.2,20.0,2188461,2188461,1758639603030,false
1257768,114635.4,6.0,2188462,2188463,1758639603386,false
1257769,114657.9,1.0,2188464,2188464,1758639603857,true
1257770,114631.8,1.0,2188465,2188465,1758639605418,true
1257771,114615.5,174.0,2188466,2188470,1758639606901,false
1257772,114616.4,76.0,2188471,2188471,1758639606901,false
1257773,114616.3,1.0,2188472,2188472,1758639615360,true
1257774,114607.7,10.0,2188473,2188474,1758639615360,true
1257775,114564.2,17.0,2188475,2188478,1758639624231,false
1257776,114586.9,5.0,2188479,2188481,1758639628271,true
1257777,114564.1,24.0,2188482,2188482,1758639628278,true
1257778,114559.7,95.0,2188483,2188483,1758639628283,true
1257779,114552.7,95.0,2188484,2188485,1758639628283,true
1257780,114552.6,24.0,2188486,2188486,1758639628287,true
1257781,114552.1,1.0,2188487,2188487,1758639628287,true
1257782,114542.1,1.0,2188488,2188488,1758639628287,true
1257783,114541.0,186.0,2188489,2188490,1758639628287,true
1257784,114535.7,24.0,2188491,2188491,1758639628293,true
1257785,114514.1,67.0,2188492,2188494,1758639631220,true
1257786,114513.0,17.0,2188495,2188495,1758639631220,true
1257787,114512.0,19.0,2188496,2188496,1758639631221,true
1257788,114500.8,24.0,2188497,2188497,1758639631221,true
1257789,114500.0,27.0,2188498,2188499,1758639631221,true
1257790,114489.2,24.0,2188500,2188500,1758639631226,true
1257791,114478.2,1.0,2188501,2188501,1758639631260,true
1257792,114478.1,5.0,2188502,2188502,1758639631260,true
1257793,114470.7,55.0,2188503,2188505,1758639631953,false
1257794,114483.7,75.0,2188506,2188508,1758639633848,false
1257795,114495.2,21.0,2188509,2188510,1758639663074,false
1257796,114506.7,1.0,2188511,2188511,1758639665234,false
1257797,114506.6,1.0,2188512,2188512,1758639666542,true
1257798,114491.5,21.0,2188513,2188515,1758639670999,false
1257799,114506.6,1.0,2188516,2188516,1758639677667,true
1257800,114489.4,1.0,2188517,2188517,1758639702552,true
1257801,114469.9,28.0,2188518,2188518,1758639714732,true
1257802,114450.3,22.0,2188519,2188521,1758639716088,false
1257803,114472.2,24.0,2188522,2188526,1758639717432,false
1257804,114518.2,20.0,2188527,2188527,1758639732042,false
1257805,114552.6,16.0,2188528,2188529,1758639738202,true
1257806,114541.8,1.0,2188530,2188530,1758639739138,true
1257807,114526.6,2.0,2188531,2188532,1758639739975,false
1257808,114541.1,1.0,2188533,2188533,1758639745563,true
1257809,114517.4,1.0,2188534,2188534,1758639747524,true
1257810,114502.2,22.0,2188535,2188538,1758639749761,false
1257811,114508.0,1.0,2188539,2188539,1758639749859,false
1257812,114529.7,20.0,2188540,2188540,1758639761517,false
1257813,114552.6,1.0,2188541,2188541,1758639768057,true
1257814,114523.9,1.0,2188542,2188542,1758639768999,true
1257815,114502.0,21.0,2188543,2188545,1758639776700,false
1257816,114511.1,117.0,2188546,2188550,1758639792219,false
1257817,114511.3,20.0,2188551,2188551,1758639800947,false
1257818,114559.7,77.0,2188552,2188552,1758639801004,false
1257819,114564.2,81.0,2188553,2188554,1758639805411,false
1257820,114575.4,71.0,2188555,2188557,1758639807128,true
1257821,114559.7,12.0,2188558,2188560,1758639813686,true
1257822,114530.7,1.0,2188561,2188561,1758639818039,false
1257823,114552.6,2.0,2188562,2188562,1758639821861,true
1257824,114552.7,113.0,2188563,2188568,1758639821904,false
1257825,114552.6,3.0,2188569,2188570,1758639830680,true
1257826,114552.6,4.0,2188571,2188572,1758639833419,true
1257827,114536.0,1.0,2188573,2188573,1758639840119,false
1257828,114560.8,1.0,2188574,2188574,1758639842609,false
1257829,114656.1,1.0,2188575,2188575,1758639892498,true
1257830,114636.4,2.0,2188576,2188577,1758639907250,false
1257831,114636.4,19.0,2188578,2188578,1758639910217,false
1257832,114655.8,20.0,2188579,2188580,1758639913810,false
1257833,114675.6,57.0,2188581,2188583,1758639942170,false
1257834,114735.0,61.0,2188584,2188594,1758639964493,true
1257835,114706.3,1.0,2188595,2188595,1758639967273,false
1257836,114713.9,1.0,2188596,2188596,1758639967465,false
1257837,114741.2,1.0,2188597,2188597,1758639980567,true
1257838,114725.3,26.0,2188598,2188599,1758639990339,true
1257839,114697.9,1.0,2188600,2188600,1758639992511,false
1257840,114713.6,1.0,2188601,2188601,1758640004681,true
1257841,114695.8,22.0,2188602,2188604,1758640023307,false
1257842,114713.2,1.0,2188605,2188605,1758640030855,true
1257843,114690.4,26.0,2188606,2188608,1758640048396,true
1257844,114658.2,21.0,2188609,2188610,1758640064761,false
1257845,114679.2,21.0,2188611,2188612,1758640094651,false
1257846,114702.1,20.0,2188613,2188614,1758640145857,false
1257847,114721.7,21.0,2188615,2188616,1758640163728,false
1257848,114736.7,83.0,2188617,2188618,1758640168403,false
1257849,114741.3,191.0,2188619,2188620,1758640168410,false
1257850,114742.4,5.0,2188621,2188621,1758640168433,false
1257851,114750.0,7.0,2188622,2188622,1758640168433,false
1257852,114759.7,1.0,2188623,2188623,1758640168433,false
1257853,114766.2,102.0,2188624,2188624,1758640168433,false
1257854,114770.2,28.0,2188625,2188625,1758640168433,false
1257855,114874.7,9.0,2188626,2188626,1758640324607,false
1257856,114874.8,9.0,2188627,2188627,1758640324607,false
1257857,114941.9,21.0,2188628,2188630,1758640359357,false
1257858,114941.8,14.0,2188631,2188635,1758640364073,true
1257859,114921.8,33.0,2188636,2188639,1758640386501,false
1257860,114935.6,21.0,2188640,2188641,1758640387553,false
1257861,114942.0,1.0,2188642,2188642,1758640388346,false
1257862,114942.0,205.0,2188643,2188645,1758640396608,false
1257863,114944.4,23.0,2188646,2188647,1758640399356,false
1257864,114950.1,3.0,2188648,2188649,1758640399967,false
1257865,114952.0,1.0,2188650,2188650,1758640408100,false
1257866,114956.3,10.0,2188651,2188652,1758640412933,false
1257867,114961.3,44.0,2188653,2188654,1758640413033,false
1257868,114962.6,39.0,2188655,2188655,1758640416058,false
1257869,114968.3,107.0,2188656,2188656,1758640419785,true
1257870,114968.3,64.0,2188657,2188663,1758640420469,true
1257871,114965.0,1.0,2188664,2188664,1758640422564,true
1257872,114943.9,65.0,2188665,2188668,1758640424338,false
1257873,114955.3,1.0,2188669,2188669,1758640436865,true
1257874,114951.7,34.0,2188670,2188673,1758640453585,true
1257875,114947.2,1.0,2188674,2188674,1758640456981,true
1257876,114921.6,2.0,2188675,2188675,1758640463351,false
1257877,114922.2,1.0,2188676,2188676,1758640463936,false
1257878,114941.3,1.0,2188677,2188677,1758640498652,true
1257879,114940.6,36.0,2188678,2188678,1758640498652,true
1257880,114933.2,25.0,2188679,2188680,1758640531533,true
1257881,114930.4,2.0,2188681,2188681,1758640531533,true
1257882,114876.3,22.0,2188682,2188684,1758640554505,false
1257883,114876.8,20.0,2188685,2188685,1758640560576,false
1257884,114895.4,7.0,2188686,2188687,1758640599248,true
1257885,114895.4,1.0,2188688,2188688,1758640640869,true
1257886,114858.7,30.0,2188689,2188692,1758640658852,false
1257887,114874.7,1.0,2188693,2188693,1758640665296,false
1257888,114897.7,1.0,2188694,2188694,1758640666022,false
1257889,114911.5,1.0,2188695,2188695,1758640687421,true
1257890,114903.8,220.0,2188696,2188698,1758640687585,true
1257891,114872.7,21.0,2188699,2188704,1758640719953,false
1257892,114897.7,22.0,2188705,2188710,1758640742809,false
1257893,114909.1,1.0,2188711,2188711,1758640753807,true
1257894,114894.8,1.0,2188712,2188712,1758640767718,true
1257895,114846.4,21.0,2188713,2188714,1758640864070,false
1257896,114874.6,1.0,2188715,2188715,1758640865671,true
1257897,114832.4,21.0,2188716,2188717,1758640885234,false
1257898,114851.6,10.0,2188718,2188719,1758640922350,true
1257899,114851.7,86.0,2188720,2188723,1758640958393,false
1257900,114854.7,63.0,2188724,2188726,1758640958572,false
1257901,114859.7,1.0,2188727,2188727,1758640958939,false
1257902,114859.7,50.0,2188728,2188729,1758640961469,false
1257903,114908.4,1.0,2188730,2188730,1758640982732,false
1257904,114964.6,1.0,2188731,2188731,1758641008453,false
1257905,114973.5,186.0,2188732,2188733,1758641013870,false
1257906,114973.5,86.0,2188734,2188734,1758641015460,false
1257907,114973.5,84.0,2188735,2188735,1758641015896,false
1257908,114973.5,235.0,2188736,2188737,1758641016151,false
1257909,114973.5,2.0,2188738,2188739,1758641016258,false
1257910,114973.5,58.0,2188740,2188741,1758641017099,false
1257911,114973.5,111.0,2188742,2188743,1758641017479,false
1257912,114973.5,81.0,2188744,2188745,1758641023801,false
1257913,114973.5,105.0,2188746,2188747,1758641023997,false
1257914,114973.5,50.0,2188748,2188748,1758641024119,false
1257915,114973.5,82.0,2188749,2188750,1758641024355,false
1257916,114973.5,89.0,2188751,2188751,1758641024664,false
1257917,114973.4,90.0,2188752,2188762,1758641031712,true
1257918,114963.9,1.0,2188763,2188763,1758641044292,false
1257919,114973.4,88.0,2188764,2188765,1758641044292,false
1257920,114973.5,85.0,2188766,2188766,1758641046918,false
1257921,114973.5,82.0,2188767,2188767,1758641047249,false
1257922,114973.5,71.0,2188768,2188769,1758641047419,false
1257923,114973.5,152.0,2188770,2188771,1758641047556,false
1257924,114973.5,1.0,2188772,2188772,1758641047728,false
1257925,114973.5,89.0,2188773,2188773,1758641048677,false
1257926,114973.5,637.0,2188774,2188774,1758641048888,false
1257927,114973.5,104.0,2188775,2188775,1758641049197,false
1257928,114973.5,1.0,2188776,2188776,1758641049757,false
1257929,114973.5,92.0,2188777,2188778,1758641049860,false
1257930,114973.5,96.0,2188779,2188779,1758641050089,false
1257931,114973.5,147.0,2188780,2188780,1758641050285,false
1257932,114973.5,111.0,2188781,2188781,1758641050509,false
1257933,114973.5,123.0,2188782,2188783,1758641050748,false
1257934,114973.5,86.0,2188784,2188784,1758641051327,false
1257935,114973.5,3105.0,2188785,2188815,1758641051599,false
1257936,114973.5,61.0,2188816,2188826,1758641051751,false
1257937,114973.5,111.0,2188827,2188830,1758641051852,false
1257938,114973.5,384.0,2188831,2188844,1758641052055,false
1257939,114973.5,1.0,2188845,2188845,1758641052162,false
1257940,114973.5,16.0,2188846,2188847,1758641052265,false
1257941,114973.5,194.0,2188848,2188851,1758641052372,false
1257942,114973.5,30.0,2188852,2188854,1758641052705,false
1257943,114973.5,151.0,2188855,2188855,1758641052942,false
1257944,114973.5,417.0,2188856,2188859,1758641053149,false
1257945,114973.5,37.0,2188860,2188865,1758641053284,false
1257946,114973.5,165.0,2188866,2188869,1758641053475,false
1257947,114973.5,116.0,2188870,2188871,1758641053741,false
1257948,114973.5,85.0,2188872,2188872,1758641054143,false
1257949,114973.5,107.0,2188873,2188874,1758641054317,false
1257950,114973.5,184.0,2188875,2188876,1758641054605,false
1257951,114973.5,1.0,2188877,2188877,1758641055060,false
1257952,114973.5,1788.0,2188878,2188879,1758641055264,false
1257953,114982.6,2.0,2188880,2188880,1758641055335,false
1257954,114982.6,17.0,2188881,2188881,1758641057038,false
1257955,114983.7,17.0,2188882,2188882,1758641057084,false
1257956,114984.7,18.0,2188883,2188883,1758641057389,false
1257957,115000.0,71.0,2188884,2188886,1758641061064,false
1257958,115007.4,5.0,2188887,2188887,1758641061064,false
1257959,115015.8,134.0,2188888,2188890,1758641061133,false
1257960,115015.9,1.0,2188891,2188891,1758641061134,false
1257961,115016.9,25.0,2188892,2188892,1758641061134,false
1257962,115020.7,144.0,2188893,2188893,1758641061134,false
1257963,115024.2,1.0,2188894,2188894,1758641061251,true
1257964,115015.1,2.0,2188895,2188896,1758641062009,true
1257965,115012.5,33.0,2188897,2188897,1758641062009,true
